epoch,train_loss,seg_loss,kd_loss,feature_loss,all_dice_wt,all_dice_tc,all_dice_et,all_mean,drop_t1ce_dice_wt,drop_t1ce_dice_tc,drop_t1ce_dice_et,drop_t1ce_tc_et,full_constraint_met,learning_rate,elapsed_sec,successful_steps,skipped_nonfinite_steps
38,136528.92305316162,0.3264960221797228,136528.57769400024,0.03716491927532479,,,,,,,,,,2.8379666237717044e-05,199.46077009999863,1000,0
39,128858.63810699462,0.3182341501247138,128858.3017590332,0.03595159587450326,,,,,,,,,,2.7422247845332222e-05,198.08374080000067,1000,0
40,131743.22731567384,0.32610887110978365,131742.88279956055,0.03610379600245506,0.8610215393767183,0.8362205757152223,0.8001514652396003,0.8324645267771803,0.8524486562937966,0.6096449352242697,0.4487632675263796,0.5292041013753246,True,2.64618654860972e-05,582.1378110000005,1000,0
41,137324.18301168823,0.32279543682187795,137323.8419411621,0.03672935273079202,,,,,,,,,,2.5500000000000017e-05,200.2011743999974,1000,0
42,139232.57639315797,0.3231147794034332,139232.23440644838,0.036785621404182164,,,,,,,,,,2.4538134513902842e-05,198.13380849999885,1000,0
43,140989.7714990692,0.32786014563404026,140989.4237960205,0.03922494072234258,,,,,,,,,,2.3577752154667818e-05,199.04816879999998,1000,0
44,127841.3420104065,0.32741034891828896,127840.9957723999,0.036951574897393584,,,,,,,,,,2.2620333762282996e-05,197.3192084000002,1000,0
45,143867.7374569855,0.3278201918452978,143867.3902226715,0.03867434343229979,0.8620114969606896,0.8390465513403625,0.8032015547297653,0.8347532010102725,0.8534059259788043,0.6024939603068079,0.44322107189465554,0.5228575161007317,True,2.1667355606514363e-05,581.3674500999987,1000,0
46,126251.99936720276,0.31984086345694956,126251.6613144989,0.03683843472367153,,,,,,,,,,2.072028711060487e-05,198.57063130000097,1000,0
47,137777.4087088623,0.3297536653615534,137777.0593911438,0.03842295122472569,,,,,,,,,,1.978058858553033e-05,198.1973986999983,1000,0
48,123613.77281092835,0.3235809523034841,123613.43209422303,0.03437687566131353,,,,,,,,,,1.8849708978305685e-05,199.37460979999742,1000,0
49,129578.86013053895,0.3163998589999974,129578.52559027099,0.035197679412551225,,,,,,,,,,1.7929083637813798e-05,198.99810459999935,1000,0
50,129341.82144073486,0.3236247284263372,129341.47938041687,0.03549797953478992,0.8621530935608763,0.8371593250147444,0.8011902919294487,0.8335009035016898,0.8531073814716407,0.5966757934130016,0.438585540990121,0.5176306672015613,True,1.7020132101601433e-05,582.9400313000006,1000,0
51,129961.76539892578,0.32603088281676174,129961.42100787353,0.03651555116847158,,,,,,,,,,1.6124255907055306e-05,198.1851194999981,1000,0
52,129961.04558613586,0.3211110849045217,129960.70583860778,0.03670008039101958,,,,,,,,,,1.5242836430333023e-05,198.1685260000013,1000,0
53,145609.37398654176,0.32586986396089196,145609.02927478027,0.03782450994197279,,,,,,,,,,1.4377232756381109e-05,198.69152779999786,1000,0
54,133090.0324236145,0.32248736766912045,133089.69139178467,0.037191900639794766,,,,,,,,,,1.3528779583324605e-05,199.65522219999912,1000,0
55,123360.11500692749,0.3204658435806632,123359.7768993225,0.03511634865403175,0.8619050987845877,0.8380428843199331,0.802678799478382,0.8342089275276342,0.853076792219263,0.5973911878892376,0.43796736411243126,0.5176792760008344,True,1.2698785164459258e-05,580.761983999997,1000,0
56,130357.30596530151,0.3223797013889998,130356.96498815918,0.03597376982169226,,,,,,,,,,1.1888529291019747e-05,197.9004638999977,1000,0
57,125817.44095162964,0.31735131876543166,125817.1056449585,0.035625422281213105,,,,,,,,,,1.1099261318834413e-05,198.51384809999945,1000,0
58,129573.35884440613,0.32283208637870847,129573.01806689452,0.035888492957223204,,,,,,,,,,1.0332198241909076e-05,197.22468819999995,1000,0
59,129663.29198999023,0.32184367537125946,129662.95138656616,0.037125329004600645,,,,,,,,,,9.588522815910505e-06,197.79135440000027,1000,0
60,125161.49392190552,0.32230154029652475,125161.15293908691,0.03686760113667697,0.8618752747764838,0.8384145348767373,0.8028593927345847,0.8343830674626019,0.8536600460736016,0.6072204425257826,0.4511076357324964,0.5291640391291395,True,8.869381734442936e-06,583.3463785000022,1000,0
