epoch,train_loss,seg_loss,kd_loss,all_dice_wt,all_dice_tc,all_dice_et,all_mean,drop_t1ce_dice_wt,drop_t1ce_dice_tc,drop_t1ce_dice_et,drop_t1ce_tc_et,full_constraint_met,learning_rate,elapsed_sec,successful_steps,skipped_nonfinite_steps
41,0.28394292961247264,0.28173675809986887,0.0022061712653376163,,,,,,,,,,2.5500000000000017e-05,260.4485327000002,1000,0
42,0.28393745780736207,0.2817645813841373,0.0021728766753876696,,,,,,,,,,2.4538134513902842e-05,260.87828439999794,1000,0
43,0.2903393049836159,0.28808618904277683,0.002253115506737231,,,,,,,,,,2.3577752154667818e-05,260.1720945999987,1000,0
44,0.28590470318496225,0.28375464436039327,0.0021500584737987084,,,,,,,,,,2.2620333762282996e-05,261.1159731000007,1000,0
45,0.28724815588630737,0.28504027117229996,0.002207884679777635,0.8864068845087497,0.8788549405453914,0.8430267209094287,0.86942951532119,0.8801068999219112,0.6910163312874403,0.5282033739925542,0.6096098526399973,True,2.1667355606514363e-05,629.1165140999983,1000,0
46,0.28193712897226214,0.279803404757753,0.002133723940787604,,,,,,,,,,2.072028711060487e-05,260.7643586000013,1000,0
47,0.2881244364436716,0.28591422561742363,0.002210211161633197,,,,,,,,,,1.978058858553033e-05,260.6038981999991,1000,0
48,0.2821139735393226,0.280004090519622,0.0021098830794435345,,,,,,,,,,1.8849708978305685e-05,261.5334589999984,1000,0
49,0.27519807474687696,0.27309435395523907,0.0021037207530062007,,,,,,,,,,1.7929083637813798e-05,261.14061149999907,1000,0
50,0.28335793159529565,0.28118471799977124,0.0021732139283194554,0.8874639874172436,0.8831188888361252,0.8445575497985474,0.8717134753506387,0.8801670250962728,0.69151466098964,0.5312953265746408,0.6114049937821404,True,1.7020132101601433e-05,630.3717152000027,1000,0
51,0.2817182476837188,0.2795702036079019,0.0021480441482963214,,,,,,,,,,1.6124255907055306e-05,260.59776150000107,1000,0
52,0.28051090403832496,0.27839968795143066,0.002111216309174779,,,,,,,,,,1.5242836430333023e-05,261.0709418999977,1000,0
53,0.2856358947530389,0.2834248879496008,0.0022110067629764673,,,,,,,,,,1.4377232756381109e-05,260.4686423999956,1000,0
54,0.2819622134696692,0.27979205453582107,0.0021701592221397732,,,,,,,,,,1.3528779583324605e-05,260.9029855999979,1000,0
55,0.2780727542154491,0.27596800404973326,0.0021047501211578492,0.8862199912546743,0.8822727184649694,0.8432132028683685,0.8705686375293373,0.8793436622088052,0.6903918166451394,0.5283063273260875,0.6093490719856134,True,1.2698785164459258e-05,632.9754545999967,1000,0
56,0.2805366659089923,0.2783761079255492,0.0021605579486895293,,,,,,,,,,1.1888529291019747e-05,260.88217319999967,1000,0
57,0.2754842470604926,0.2733643101602793,0.002119937018069322,,,,,,,,,,1.1099261318834413e-05,261.5650861000031,1000,0
58,0.28137329696677627,0.27924455180764196,0.002128745068246644,,,,,,,,,,1.0332198241909076e-05,261.46650220000447,1000,0
59,0.2790047811176628,0.2769086490329355,0.0020961321637259973,,,,,,,,,,9.588522815910505e-06,261.1399969999984,1000,0
60,0.27941917974315583,0.2773261478319764,0.0020930320953630142,0.8873925192330113,0.8824891333854874,0.8445010498773386,0.8714609008319458,0.8801996559015874,0.6947942228777964,0.5342401137288644,0.6145171683033304,True,8.869381734442936e-06,631.8671412999975,1000,0
61,0.2725957117024809,0.2705596115086228,0.0020361004140868316,,,,,,,,,,8.175883860929588e-06,262.02431989999604,1000,0
62,0.27910807593911885,0.27694261870346965,0.0021654570815862824,,,,,,,,,,7.5090985188257035e-06,261.4299525999959,1000,0
63,0.2856919862702489,0.2835278807785362,0.0021641054047704528,,,,,,,,,,6.870053842799241e-06,260.73201410000183,1000,0
64,0.27577434756979347,0.273694877134636,0.0020794702373095786,,,,,,,,,,6.259735193421748e-06,261.6065288999962,1000,0
65,0.27727653477713465,0.2751442138310522,0.002132320866574446,0.8861909980755152,0.8816823688176925,0.8422943703787581,0.8700559124239886,0.8791595292189792,0.6914459432226455,0.5307147697635453,0.6110803564930953,True,5.67908363781379e-06,633.393676599997,1000,0
66,0.28133265317045153,0.2792284109517932,0.002104242437373614,,,,,,,,,,5.1289944985876466e-06,260.44424530000106,1000,0
67,0.28175303925201295,0.2795968235712498,0.002156216027251503,,,,,,,,,,4.610315973324741e-06,260.9401943999983,1000,0
68,0.28002660027518866,0.27788750096410514,0.0021390994485300323,,,,,,,,,,4.1238478267164745e-06,260.81938960000116,1000,0
69,0.2839665150959045,0.2817462869212031,0.002220228321160903,,,,,,,,,,3.6703401573849893e-06,260.6188201999976,1000,0
70,0.27202620629966257,0.26998158142343165,0.0020446252397341596,0.8859092701890956,0.8822548406338199,0.8431053528760015,0.8704231545663056,0.8790512940122169,0.6918552252065882,0.5317755663821971,0.6118153957943926,True,3.2504922412855066e-06,630.7528726999954,1000,0
71,0.28461679310165344,0.2824671444669366,0.0021496484421259085,,,,,,,,,,2.864951453473475e-06,260.2056018000003,1000,0
72,0.2766190547272563,0.27453261154331265,0.0020864429870362075,,,,,,,,,,2.5143122698991383e-06,260.8927146999995,1000,0
73,0.27901007762923835,0.2768715371415019,0.0021385403690001113,,,,,,,,,,2.1991153507687385e-06,261.2894296999948,1000,0
74,0.28536695924401284,0.2831718361545354,0.0021951228138386795,,,,,,,,,,1.9198467068856446e-06,260.8845880000008,1000,0
75,0.2789251638185233,0.27682264045067134,0.0021025241042807465,0.8864090660346674,0.8825481877783729,0.8435076697915133,0.8708216412015178,0.879340766354053,0.6929295104077746,0.531762161290912,0.6123458358493433,True,1.6769369502569246e-06,631.5383464999977,1000,0
76,0.27807024027220906,0.2759535521771759,0.0021166879400116158,,,,,,,,,,1.4707606301208545e-06,260.6588397000014,1000,0
77,0.2768079052902758,0.27473292586766185,0.0020749793224167663,,,,,,,,,,1.3016356554191274e-06,261.03586569999607,1000,0
78,0.28157070960476993,0.2794578285105526,0.0021128808495450356,,,,,,,,,,1.1698228046043058e-06,260.6005590999994,1000,0
79,0.2772436391748488,0.2751511813532561,0.0020924579182174056,,,,,,,,,,1.0755253235383648e-06,261.36960589999944,1000,0
80,0.27013650166988373,0.268134746439755,0.0020017547848947288,0.8867244372626273,0.8825294168764409,0.8436550535080832,0.8709696358823839,0.8794459093487206,0.6930931790802093,0.5321360070859186,0.612614593083064,True,1.0188886121022888e-06,630.6573886000042,1000,0
